Gelöscht,Punktnummer,AC,Kl,Y,X,Erstellt,X [LV95],Y [LV95]
21679,HGP0721,51,4,681132.393,250088.319,PVHG,2681133.315,1250088.175
21682,AFB1562,51,4,680471.146,253138.793,PVAF,2680472.086,1253138.664
21691,ALE1932,51,4,677929.528,249208.364,PVAL3,2677930.445,1249208.257
21691,ALO4028,51,4,677936.867,249211.674,PVAL3,2677937.784,1249211.567
21706,AAA3249,53,4,683384.347,247460.785,PVAA3,2683385.243,1247460.620
21706,AAB3106,52,4,683385.076,247380.970,PVAA3,2683385.972,1247380.805
21706,AAB3249,53,4,683385.077,247530.286,PVAA3,2683385.973,1247530.121
21706,AAC3106,53,4,683382.475,247380.993,PVAA3,2683383.371,1247380.828
21706,AAC3249,53,4,683385.657,247546.165,PVAA3,2683386.553,1247546.000
21706,AAD3106,53,4,683376.985,247381.049,PVAA3,2683377.881,1247380.884
21706,AAD3249,53,4,683386.886,247561.981,PVAA3,2683387.782,1247561.816
21706,AAE3249,53,4,683388.739,247578.018,PVAA3,2683389.635,1247577.853
21706,AAF3249,53,4,683391.250,247593.985,PVAA3,2683392.146,1247593.820
21706,AAG3249,53,4,683393.424,247607.575,PVAA3,2683394.320,1247607.410
21706,AAH3249,53,4,683393.654,247607.541,PVAA3,2683394.550,1247607.376
21706,AAI3249,53,4,683395.693,247620.490,PVAA3,2683396.589,1247620.325
21706,AAK3106,53,4,683377.026,247403.584,PVAA3,2683377.922,1247403.419
21706,AAK3249,53,4,683395.752,247623.391,PVAA3,2683396.648,1247623.226
21706,AAL3106,53,4,683375.539,247403.594,PVAA3,2683376.435,1247403.429
21706,AAL3249,53,4,683395.146,247626.022,PVAA3,2683396.042,1247625.857
21706,AAM3106,53,4,683375.553,247410.594,PVAA3,2683376.449,1247410.429
21706,AAM3249,53,4,683394.258,247628.710,PVAA3,2683395.154,1247628.545
21706,AAN3106,53,4,683372.037,247410.604,PVAA3,2683372.933,1247410.439
21706,AAN3249,53,4,683392.884,247631.131,PVAA3,2683393.780,1247630.966
21706,AAO3249,53,4,683392.324,247632.593,PVAA3,2683393.220,1247632.428
21706,AAO3548,52,4,683398.962,247439.091,PVAA3,2683399.859,1247438.926
21706,AAP3249,53,4,683392.387,247631.778,PVAA3,2683393.283,1247631.613
21706,AAT3556,52,4,683385.028,247375.541,PVAA3,2683385.924,1247375.376
21706,AAX3105,53,4,683384.094,247449.350,PVAA3,2683384.990,1247449.185
21706,AAY3105,53,4,683384.216,247442.913,PVAA3,2683385.112,1247442.748
21706,AAZ3105,53,4,683383.545,247403.577,PVAA3,2683384.441,1247403.412
21716,WDF2453,51,4,681556.627,246321.291,PVWD,2681557.516,1246321.138
21716,WDC2544,51,4,681517.757,246359.110,PVWD,2681518.647,1246358.957
21716,WDA2544,52,4,681591.794,246310.684,PVWD,2681592.683,1246310.530
21716,WDB2544,53,4,681526.126,246350.809,PVWD,2681527.015,1246350.656
21716,WDG2543,52,4,681561.654,246327.214,PVWD,2681562.543,1246327.061
21716,WDH2543,52,4,681561.263,246326.538,PVWD,2681562.152,1246326.385
21716,WDI2543,52,4,681554.742,246330.125,PVWD,2681555.631,1246329.972
21716,WDK2543,52,4,681544.664,246336.252,PVWD,2681545.553,1246336.099
21716,WDL2543,52,4,681535.105,246343.156,PVWD,2681535.994,1246343.003
21716,22659,53,7,681500.486,246363.100,21716,2681501.376,1246362.947
21716,22662,53,7,681500.466,246363.117,,2681501.356,1246362.964
21725,WPA1453,51,4,682369.130,250185.617,PVWP,2682370.047,1250185.467
21725,WPB1453,51,4,682382.038,250181.570,PVWP,2682382.955,1250181.420
21725,WPD1451,51,4,682387.859,250194.894,PVWP,2682388.776,1250194.744
21725,WPF1483,52,4,682386.037,250205.599,PVWP,2682386.954,1250205.449
21725,WPG1483,52,4,682384.478,250214.698,PVWP,2682385.395,1250214.548
21726,ENM0328,53,4,682255.764,245962.254,21726,2682256.650,1245962.094
21726,EN0368,31,2,682255.480,245966.247,EN1575,2682256.366,1245966.087
21752,OBA0450,52,4,683647.275,249586.439,PVOB,2683648.182,1249586.279
21752,OBH0450,51,4,683645.729,249591.057,PVOB,2683646.636,1249590.897
21752,OBO4004,51,4,683645.490,249590.984,PVOB,2683646.397,1249590.824
21752,OBG2437,51,4,683624.968,249588.792,PVOB,2683625.875,1249588.632
21752,OBF2437,51,4,683624.724,249590.459,PVOB,2683625.631,1249590.299
21752,OBG2435,52,4,683628.620,249591.504,PVOB,2683629.527,1249591.344
21752,OBK2435,51,4,683636.336,249593.954,PVOB,2683637.243,1249593.794
21752,OBI2435,51,4,683636.054,249594.850,PVOB,2683636.961,1249594.690
21752,OBL2435,51,4,683639.420,249595.848,PVOB,2683640.327,1249595.688
21752,OBO2449,52,4,683639.648,249595.261,PVOB,2683640.555,1249595.101
21752,OBE0682,52,4,683641.367,249589.725,PVOB,2683642.274,1249589.565
21752,OBP4004,51,4,683642.881,249590.187,PVOB,2683643.788,1249590.027
21758,SEA1707,53,4,682902.995,253829.709,PVSE,2682903.941,1253829.554
21758,20208,53,4,682902.225,253827.856,20319,2682903.171,1253827.701
21758,20209,53,4,682931.659,253818.350,20319,2682932.605,1253818.194
21758,20210,53,4,682935.430,253814.753,20319,2682936.375,1253814.597
21758,20211,53,4,682934.965,253809.563,20319,2682935.910,1253809.407
21758,20212,53,4,682936.682,253808.537,20319,2682937.627,1253808.381
21758,20214,53,4,682931.366,253800.089,20319,2682932.311,1253799.933
21758,20213,53,4,682925.664,253791.896,20319,2682926.609,1253791.741
21758,20215,53,4,682888.304,253740.782,20319,2682889.248,1253740.627
21758,20216,53,4,682886.529,253738.619,20319,2682887.473,1253738.464
21758,20217,53,4,682884.448,253736.602,20319,2682885.392,1253736.447
21758,20218,53,4,682882.520,253734.718,20319,2682883.464,1253734.563
21758,20219,53,4,682880.747,253732.556,20319,2682881.691,1253732.401
21758,20220,53,4,682879.756,253731.201,20319,2682880.700,1253731.046
21758,20221,53,4,682878.140,253732.382,20319,2682879.084,1253732.227
21758,20222,53,4,682859.101,253706.332,20319,2682860.045,1253706.178
21758,20223,53,4,682850.501,253713.098,20319,2682851.445,1253712.944
21758,SEF1705,53,4,682850.523,253706.002,PVSE,2682851.467,1253705.848
21759,SED2843,52,4,683250.826,253239.182,PVSE,2683251.766,1253239.025
21759,SEE2983,52,4,683319.893,253155.847,PVSE,2683320.832,1253155.690
21761,ARM5093,52,4,679001.718,247477.661,2VAR,2679002.608,1247477.532
21761,ARE5099,52,4,679021.999,247539.656,2VAR,2679022.890,1247539.526
21761,ARF0295,52,4,679014.202,247546.658,2VAR,2679015.093,1247546.528
21761,ARI5093,52,4,678985.955,247499.530,2VAR,2678986.845,1247499.401
21773,SEI2312,53,4,682907.624,253915.283,SE2793,2682908.571,1253915.127
21773,SEI2289,52,4,682912.318,253914.397,SE2793,2682913.265,1253914.241
21773,SEI2290,53,4,682912.856,253914.296,SE2793,2682913.803,1253914.140
21773,SEI2291,53,4,682913.545,253905.703,SE2793,2682914.491,1253905.547
21773,SEI2292,53,4,682914.827,253902.742,SE2793,2682915.773,1253902.586
21773,SEK5015,53,4,682866.562,253908.464,PVSE,2682867.508,1253908.309
21782,HOC1880,51,4,683975.859,246848.499,PVHO,2683976.761,1246848.334
21782,HOD1880,51,4,684019.363,246821.154,PVHO,2684020.266,1246820.989
21782,HOK1123,51,4,683966.268,246872.486,PVHO,2683967.170,1246872.321
21821,SEK3120,53,4,682862.658,253638.578,PVSE,2682863.601,1253638.424
21821,SEA3121,53,4,682859.971,253638.693,PVSE,2682860.914,1253638.539
21821,SEG3120,53,4,682859.267,253642.226,PVSE,2682860.210,1253642.072
21821,SEF3120,53,4,682858.480,253645.768,PVSE,2682859.423,1253645.614
21821,SED3120,53,4,682856.720,253652.125,PVSE,2682857.663,1253651.971
21821,SEC3120,53,4,682856.189,253654.364,PVSE,2682857.132,1253654.210
21821,SEB3120,53,4,682855.859,253656.644,PVSE,2682856.802,1253656.490
21821,20168,53,4,682851.674,253695.359,20319,2682852.618,1253695.205
21822,SEC2071,53,4,682942.317,253822.864,PVSE,2682943.263,1253822.708
21822,SEA3099,53,4,682963.978,253819.277,PVSE,2682964.924,1253819.121
21822,SEG3098,53,4,682985.639,253817.390,PVSE,2682986.585,1253817.234
21822,20207,53,4,682983.016,253817.555,20319,2682983.962,1253817.399
21822,20225,53,4,682976.574,253817.474,20319,2682977.520,1253817.318
21822,20203,53,4,682970.178,253816.702,20319,2682971.124,1253816.546
21822,20204,53,4,682962.367,253814.539,20319,2682963.313,1253814.383
21822,20202,53,4,682955.123,253810.902,20319,2682956.069,1253810.746
21823,RIA1634,51,4,685132.584,245899.442,PVRI,2685133.478,1245899.257
21825,WDA0392,51,4,681875.089,245536.400,PVWD,2681875.975,1245536.244
21825,WDD0394,53,4,681793.082,245319.467,PVWD,2681793.967,1245319.313
21825,WDE0390,51,4,682003.837,245381.692,PVWD,2682004.722,1245381.535
21825,WDE0394,53,4,681754.678,245217.832,PVWD,2681755.563,1245217.678
21825,WDE4014,52,4,681787.903,246004.182,PVWD,2681788.791,1246004.027
21825,WDF0391,53,4,681835.414,245431.296,PVWD,2681836.299,1245431.141
21825,WDF0392,51,4,681847.076,245297.931,PVWD,2681847.961,1245297.776
21825,WDF2672,52,4,681743.705,245989.816,PVWD,2681744.593,1245989.661
21825,WDH0385,53,4,681924.409,245603.419,PVWD,2681925.295,1245603.263
21825,WDD5604,52,4,681866.129,245615.107,PVWD,2681867.015,1245614.951
21840,AUC2876,52,4,682990.413,248303.254,PVAU,2682991.312,1248303.092
21841,23941,51,3,681844.296,244112.647,21841,2681845.179,1244112.489
21841,24096,51,3,681846.959,243788.424,21841,2681847.842,1243788.265
21841,24445,53,4,681856.008,243795.769,21841,2681856.891,1243795.610
21841,WOA0163,51,4,681748.609,244220.125,PVWO,2681749.493,1244219.968
21841,WOA0165,52,4,681735.052,244241.856,PVWO,2681735.936,1244241.700
21841,WOA0166,51,4,681772.446,244308.885,PVWO,2681773.330,1244308.729
21841,WOA0168,51,4,681751.282,244222.063,PVWO,2681752.166,1244221.906
21841,WOA0332,51,4,681720.667,244264.816,PVWO,2681721.551,1244264.660
21841,WOA0333,51,4,681838.126,244099.682,PVWO,2681839.009,1244099.524
21841,WOA0338,51,4,681706.769,244117.668,PVWO,2681707.653,1244117.511
21841,WOA0339,53,4,681729.597,244253.491,PVWO,2681730.481,1244253.335
21841,WOA0341,51,4,681716.515,244123.777,PVWO,2681717.399,1244123.620
21841,WOA0343,51,4,681718.641,244117.636,PVWO,2681719.525,1244117.479
21841,WOA0344,51,4,681760.321,244085.353,PVWO,2681761.204,1244085.196
21841,WOA0411,51,4,681705.814,244014.579,PVWO,2681706.698,1244014.422
21841,WOA2559,52,4,681743.267,244238.022,PVWO,2681744.151,1244237.865
21841,WOA2563,51,4,681744.834,244226.183,PVWO,2681745.718,1244226.026
21841,WOA3081,53,4,681929.581,243815.438,PVWO,2681930.464,1243815.278
21841,WOA3538,51,4,681851.147,244034.740,PVWO,2681852.030,1244034.582
21841,WOA3539,51,4,681790.525,244068.460,PVWO,2681791.408,1244068.302
21841,WOA3540,51,4,681863.096,243885.543,PVWO,2681863.979,1243885.384
21841,WOA3791,51,4,681699.751,243869.342,PVWO,2681700.635,1243869.184
21841,WOB0165,51,4,681737.859,244243.466,PVWO,2681738.743,1244243.310
21841,WOB0166,51,4,681771.656,244309.594,PVWO,2681772.540,1244309.438
21841,WOB0332,51,4,681716.422,244262.975,PVWO,2681717.306,1244262.819
21841,WOB0333,51,4,681841.463,244099.939,PVWO,2681842.346,1244099.781
21841,WOB0338,51,4,681706.932,244104.558,PVWO,2681707.816,1244104.401
21841,WOB0340,51,4,681841.952,244081.624,PVWO,2681842.835,1244081.466
21841,WOB0341,51,4,681711.911,244117.551,PVWO,2681712.795,1244117.394
21841,WOB0343,51,4,681729.430,244086.415,PVWO,2681730.314,1244086.258
21841,WOB0411,51,4,681706.173,243993.441,PVWO,2681707.057,1243993.284
21841,WOB2559,51,4,681747.624,244231.103,PVWO,2681748.508,1244230.946
21841,WOB3081,53,4,681930.464,243808.130,PVWO,2681931.347,1243807.970
21841,WOB3538,51,4,681854.077,244035.472,PVWO,2681854.960,1244035.314
21841,WOB3539,51,4,681788.630,244063.092,PVWO,2681789.513,1244062.934
21841,WOB4614,51,4,681778.794,244485.540,PVWO,2681779.678,1244485.384
21841,WOB4616,51,4,681914.977,243950.513,PVWO,2681915.860,1243950.354
21841,WOC0162,51,4,681857.681,244127.944,PVWO,2681858.564,1244127.786
21841,WOC0163,51,4,681764.836,244197.712,PVWO,2681765.719,1244197.555
21841,WOC0165,51,4,681741.102,244251.773,PVWO,2681741.986,1244251.617
21841,WOC0168,51,4,681787.317,244213.383,PVWO,2681788.200,1244213.226
21841,WOC0170,51,4,681778.253,244220.726,PVWO,2681779.136,1244220.569
21841,WOC0332,51,4,681724.363,244257.987,PVWO,2681725.247,1244257.831
21841,WOC0333,51,4,681835.109,244106.560,PVWO,2681835.992,1244106.402
21841,WOC0341,51,4,681728.825,244088.176,PVWO,2681729.709,1244088.019
21841,WOC0342,51,4,681830.993,244112.562,PVWO,2681831.876,1244112.404
21841,WOC0411,51,4,681706.687,243959.303,PVWO,2681707.571,1243959.146
21841,WOC0993,51,4,681706.778,244087.624,PVWO,2681707.662,1244087.467
21841,WOC2333,52,4,681700.322,244014.651,PVWO,2681701.206,1244014.494
21841,WOC2559,51,4,681747.629,244227.912,PVWO,2681748.513,1244227.755
21841,WOC3081,51,4,681923.840,243836.678,PVWO,2681924.723,1243836.519
21841,WOC3538,51,4,681873.728,244013.880,PVWO,2681874.611,1244013.722
21841,WOC3539,51,4,681788.452,244057.989,PVWO,2681789.335,1244057.831
21841,WOC4614,51,4,681771.551,244464.024,PVWO,2681772.435,1244463.868
21841,WOC5022,53,4,681878.158,243788.762,PVWO,2681879.041,1243788.603
21841,WOD0163,51,4,681767.527,244199.831,PVWO,2681768.410,1244199.674
21841,WOD0166,51,4,681793.648,244331.339,PVWO,2681794.531,1244331.182
21841,WOD0170,51,4,681777.253,244220.702,PVWO,2681778.136,1244220.545
21841,WOD0333,51,4,681842.040,244106.568,PVWO,2681842.923,1244106.410
21841,WOD0338,51,4,681705.799,244053.965,PVWO,2681706.683,1244053.808
21841,WOD0341,51,4,681723.740,244086.304,PVWO,2681724.624,1244086.147
21841,WOD0344,51,4,681731.191,244253.253,PVWO,2681732.075,1244253.097
21841,WOD0994,51,4,681903.438,243883.951,PVWO,2681904.321,1243883.792
21841,WOD2333,51,4,681700.050,243947.097,PVWO,2681700.934,1243946.940
21841,WOD2559,52,4,681750.512,244235.514,PVWO,2681751.396,1244235.357
21841,WOD3537,51,4,681935.353,243841.614,PVWO,2681936.236,1243841.454
21841,WOD3538,51,4,681846.516,244055.186,PVWO,2681847.399,1244055.028
21841,WOD3539,51,4,681790.517,244049.187,PVWO,2681791.400,1244049.029
21841,WOD3540,51,4,681873.034,243826.509,PVWO,2681873.917,1243826.350
21841,WOD4614,51,4,681770.215,244459.495,PVWO,2681771.099,1244459.339
21841,WOE0112,51,4,681857.138,244081.441,PVWO,2681858.021,1244081.283
21841,WOE0160,51,4,681710.170,244359.201,PVWO,2681711.054,1244359.045
21841,WOE0162,51,4,681850.768,244125.955,PVWO,2681851.651,1244125.797
21841,WOE0169,51,4,681752.628,244220.222,PVWO,2681753.512,1244220.065
21841,WOE0332,51,4,681707.521,244234.615,PVWO,2681708.405,1244234.459
21841,WOE0333,51,4,681837.923,244107.740,PVWO,2681838.806,1244107.582
21841,WOE0334,51,4,681706.916,244177.989,PVWO,2681707.800,1244177.833
21841,WOE0339,51,4,681845.323,244081.582,PVWO,2681846.206,1244081.424
21841,WOE0411,51,4,681706.726,243920.148,PVWO,2681707.610,1243919.991
21841,WOE0426,51,4,681927.795,243906.462,PVWO,2681928.678,1243906.303
21841,WOE0450,51,4,681784.456,244496.671,PVWO,2681785.340,1244496.515
21841,WOE0993,51,4,681715.152,244357.641,PVWO,2681716.036,1244357.485
21841,WOE2559,51,4,681750.505,244232.474,PVWO,2681751.389,1244232.317
21841,WOE3538,51,4,681837.197,244059.214,PVWO,2681838.080,1244059.056
21841,WOE3539,51,4,681797.357,244031.562,PVWO,2681798.240,1244031.404
21841,WOE3540,51,4,681870.030,243826.736,PVWO,2681870.913,1243826.577
21841,WOE4614,51,4,681749.091,244372.653,PVWO,2681749.975,1244372.497
21841,WOF0162,51,4,681852.271,244122.216,PVWO,2681853.154,1244122.058
21841,WOF0333,51,4,681843.792,244111.414,PVWO,2681844.675,1244111.256
21841,WOF0344,51,4,681737.605,244252.294,PVWO,2681738.489,1244252.138
21841,WOF2558,51,4,681767.449,244229.454,PVWO,2681768.332,1244229.297
21841,WOF2559,52,4,681802.723,244226.494,PVWO,2681803.606,1244226.337
21841,WOF3537,51,4,681900.912,243882.894,PVWO,2681901.795,1243882.735
21841,WOF3539,51,4,681800.142,244032.682,PVWO,2681801.025,1244032.524
21841,WOF3540,51,4,681869.528,243841.010,PVWO,2681870.411,1243840.851
21841,WOF4615,51,4,681854.490,244089.734,PVWO,2681855.373,1244089.576
21841,WOF5022,53,4,681873.022,243822.448,PVWO,2681873.905,1243822.289
21841,WOG0160,51,4,681716.124,244350.454,PVWO,2681717.008,1244350.298
21841,WOG0162,51,4,681848.095,244119.046,PVWO,2681848.978,1244118.888
21841,WOG0163,51,4,681795.431,244164.192,PVWO,2681796.314,1244164.035
21841,WOG0166,51,4,681734.264,244248.066,PVWO,2681735.148,1244247.910
21841,WOG0332,51,4,681707.190,244219.749,PVWO,2681708.074,1244219.593
21841,WOG0333,51,4,681841.428,244115.201,PVWO,2681842.311,1244115.043
21841,WOG0334,51,4,681705.565,244165.868,PVWO,2681706.449,1244165.712
21841,WOG0344,51,4,681712.426,244168.045,PVWO,2681713.310,1244167.888
21841,WOG0425,51,4,681897.638,243952.265,PVWO,2681898.521,1243952.106
21841,WOG0441,51,4,681752.982,244286.546,PVWO,2681753.866,1244286.390
21841,WOG0992,51,4,681706.535,244061.396,PVWO,2681707.419,1244061.239
21841,WOG2558,51,4,681760.772,244234.880,PVWO,2681761.656,1244234.723
21841,WOG3537,51,4,681894.033,243909.509,PVWO,2681894.916,1243909.350
21841,WOG3538,51,4,681839.239,244063.353,PVWO,2681840.122,1244063.195
21841,WOG3540,51,4,681872.535,243841.263,PVWO,2681873.418,1243841.104
21841,WOH0145,51,4,681871.089,244328.039,PVWO,2681871.972,1244327.882
21841,WOH0160,51,4,681709.027,244351.684,PVWO,2681709.911,1244351.528
21841,WOH0162,51,4,681844.638,244125.198,PVWO,2681845.521,1244125.040
21841,WOH0163,51,4,681792.801,244162.055,PVWO,2681793.684,1244161.898
21841,WOH0166,51,4,681735.028,244247.087,PVWO,2681735.912,1244246.931
21841,WOH0168,51,4,681814.938,244353.954,PVWO,2681815.821,1244353.797
21841,WOH0332,51,4,681706.139,244205.552,PVWO,2681707.023,1244205.396
21841,WOH0333,51,4,681840.098,244112.371,PVWO,2681840.981,1244112.213
21841,WOH0344,51,4,681715.066,244139.409,PVWO,2681715.950,1244139.252
21841,WOH0422,51,4,681934.024,243896.050,PVWO,2681934.907,1243895.891
21841,WOH0423,51,4,681916.460,243895.288,PVWO,2681917.343,1243895.129
21841,WOH0425,51,4,681902.204,243945.549,PVWO,2681903.087,1243945.390
21841,WOH0429,51,4,681918.533,243896.558,PVWO,2681919.416,1243896.399
21841,WOH3537,51,4,681891.114,243908.677,PVWO,2681891.997,1243908.518
21841,WOH3538,51,4,681841.755,244061.599,PVWO,2681842.638,1244061.441
21841,WOH3540,51,4,681869.127,243861.557,PVWO,2681870.010,1243861.398
21841,WOH4614,51,4,681722.012,244337.985,PVWO,2681722.896,1244337.829
21841,WOI0162,51,4,681844.535,244121.816,PVWO,2681845.418,1244121.658
21841,WOI0333,51,4,681834.835,244112.476,PVWO,2681835.718,1244112.318
21841,WOI0407,51,4,681856.186,243793.634,PVWO,2681857.069,1243793.475
21841,WOI0413,51,4,681907.330,243938.172,PVWO,2681908.213,1243938.013
21841,WOI0422,51,4,681940.255,243876.988,PVWO,2681941.138,1243876.829
21841,WOI0423,51,4,681913.986,243898.333,PVWO,2681914.869,1243898.174
21841,WOI3538,51,4,681844.990,244061.955,PVWO,2681845.873,1244061.797
21841,WOI3539,51,4,681793.374,244050.118,PVWO,2681794.257,1244049.960
21841,WOI3540,51,4,681866.195,243860.935,PVWO,2681867.078,1243860.776
21841,WOK0162,51,4,681824.968,244121.347,PVWO,2681825.851,1244121.189
21841,WOK0164,51,4,681834.643,244126.135,PVWO,2681835.526,1244125.977
21841,WOK0168,51,4,681836.803,244122.616,PVWO,2681837.686,1244122.458
21841,WOK0333,51,4,681839.097,244112.387,PVWO,2681839.980,1244112.229
21841,WOK0407,51,4,681853.054,243796.559,PVWO,2681853.937,1243796.400
21841,WOK2559,53,4,681765.891,244230.712,PVWO,2681766.774,1244230.555
21841,WOK3080,53,4,681943.275,243826.676,PVWO,2681944.158,1243826.516
21841,WOK3537,51,4,681880.823,243938.923,PVWO,2681881.706,1243938.764
21841,WOK3538,51,4,681848.030,244062.058,PVWO,2681848.913,1244061.900
21841,WOK3539,51,4,681791.519,244058.283,PVWO,2681792.402,1244058.125
21841,WOL0162,51,4,681827.618,244123.555,PVWO,2681828.501,1244123.397
21841,WOL0407,51,4,681865.009,243804.821,PVWO,2681865.892,1243804.662
21841,WOL2559,52,4,681761.551,244234.251,PVWO,2681762.435,1244234.094
21841,WOL3080,53,4,681937.706,243816.595,PVWO,2681938.589,1243816.435
21841,WOL3538,51,4,681831.313,244081.352,PVWO,2681832.196,1244081.194
21841,WOL3539,51,4,681791.639,244062.535,PVWO,2681792.522,1244062.377
21841,WOL4615,51,4,681868.121,243992.397,PVWO,2681869.004,1243992.239
21841,WOM0162,51,4,681828.644,244126.700,PVWO,2681829.527,1244126.542
21841,WOM0407,51,4,681861.725,243807.205,PVWO,2681862.608,1243807.046
21841,WOM3080,52,4,681930.790,243822.636,PVWO,2681931.673,1243822.476
21841,WOM3537,51,4,681883.732,243939.704,PVWO,2681884.615,1243939.545
21841,WOM3538,51,4,681828.595,244084.724,PVWO,2681829.478,1244084.566
21841,WOM3539,51,4,681793.043,244066.546,PVWO,2681793.926,1244066.388
21841,WOM3887,51,4,681874.234,243969.742,PVWO,2681875.117,1243969.583
21841,WOM4012,53,4,681844.947,243792.003,PVWO,2681845.830,1243791.844
21841,WOM4614,51,4,681727.453,244321.680,PVWO,2681728.337,1244321.524
21841,WOM4615,51,4,681871.277,243988.532,PVWO,2681872.160,1243988.374
21841,WON0157,51,4,681708.423,244342.754,PVWO,2681709.307,1244342.598
21841,WON0162,51,4,681820.683,244126.657,PVWO,2681821.566,1244126.499
21841,WON0407,51,4,681869.162,243818.813,PVWO,2681870.045,1243818.654
