parcel,min_x,max_x,min_y,max_y,created_by,created
WD6174,2680898,2680930,1245290,1245309,WD1489,1950-01-05
WD6175,2680896,2680928,1245296,1245315,WD1489,1950-01-05
WD6176,2680895,2680926,1245301,1245320,WD1489,1950-01-05
WD6177,2680894,2680923,1245308,1245328,WD1489,1950-01-05
WD6178,2680891,2680920,1245314,1245333,WD1489,1950-01-05
WD6179,2680889,2680918,1245322,1245339,WD1489,1950-01-05
WD6180,2680887,2680915,1245327,1245345,WD1489,1950-01-05
WD6181,2680885,2680913,1245333,1245350,WD1489,1950-01-05
WD6182,2680883,2680910,1245339,1245356,WD1489,1950-01-05
WD6183,2680879,2680907,1245345,1245370,WD1489,1950-01-05
WD6186,2680880,2680902,1245269,1245289,WD1489,1950-01-05
WD6187,2680878,2680899,1245280,1245294,WD1489,1950-01-05
WD6188,2680873,2680897,1245285,1245306,WD1489,1950-01-05
WD6189,2680868,2680893,1245297,1245319,WD1489,1950-01-05
WD6190,2680866,2680890,1245309,1245325,WD1489,1950-01-05
WD6191,2680863,2680888,1245314,1245330,WD1489,1950-01-05
WD6192,2680861,2680886,1245320,1245336,WD1489,1950-01-05
WD6193,2680858,2680884,1245326,1245342,WD1489,1950-01-05
WD6194,2680853,2680882,1245331,1245356,WD1489,1950-01-05
WD6195,2681247,2681273,1247136,1247158,WD1490,1950-01-03
WD6196,2681260,2681290,1247122,1247158,WD1490,1950-01-03
WD6200,2681330,2681363,1246872,1246906,WD1492,1950-01-25
WD6202,2681448,2681476,1245948,1245978,WD1493,1950-10-17
WD6211,2680629,2680709,1247225,1247303,WD1495,1950-04-26
WD6214,2680626,2680820,1247256,1247417,WD1497,1950-05-16
WD6220,2680550,2680613,1247295,1247359,WD1497,1950-05-16
WD6221,2680577,2680662,1247258,1247338,WD1497,1950-05-16
WD6229,2680784,2680875,1245080,1245187,WD1498,1950-06-14
WD6232,2681488,2681537,1247047,1247088,WD1499,1950-07-13
WD6234,2681479,2681530,1247039,1247070,WD3682,1999-05-20
WD6235,2681472,2681498,1247031,1247058,WD3682,1999-05-20
WD6236,2681479,2681536,1246999,1247051,WD1499,1950-07-13
WD6237,2681494,2681520,1247025,1247050,WD1499,1950-07-13
WD6238,2681511,2681536,1247018,1247044,WD1499,1950-07-13
WD6240,2681462,2681491,1247013,1247041,WD1499,1950-07-13
WD6243,2681218,2681251,1246026,1246056,WD1501,1950-10-03
WD6257,2680177,2680240,1248086,1248134,WD1505,1950-08-30
WD6263,2680117,2680193,1248014,1248062,WD1506,1950-08-30
WD6271,2681490,2681524,1247621,1247650,WD1509,1950-09-27
WD6274,2681526,2681558,1247493,1247526,WD1516,1950-10-14
WD6275,2681551,2681571,1247502,1247521,WD1516,1950-10-14
WD6282,2681395,2681420,1245956,1245983,WD1533,1950-11-25
WD6286,2681230,2681273,1246123,1246186,WD1535,1950-12-07
WD6288,2680820,2680842,1248026,1248061,WD1536,1950-12-18
WD6292,2680465,2680605,1247437,1247544,WD1539,1951-02-01
WD6293,2680510,2680647,1247376,1247474,WD1539,1951-02-01
WD6302,2681587,2681616,1247022,1247048,WD1540,1951-01-24
WD6311,2681526,2681563,1246780,1246814,WD1545,1951-03-01
WD6316,2681366,2681570,1246695,1246797,WD1545,1951-03-01
WD6317,2681548,2681578,1246756,1246784,WD1545,1951-03-01
WD6318,2681531,2681558,1246747,1246775,WD1545,1951-03-01
WD6323,2680717,2680747,1247031,1247065,WD1547,1951-03-14
WD6324,2680741,2680764,1247036,1247068,WD1547,1951-03-14
WD6325,2680759,2680789,1247039,1247071,WD1547,1951-03-14
WD6329,2680923,2680949,1246890,1246929,WD1549,1951-04-21
WD6330,2680904,2680946,1246909,1246941,WD1549,1951-04-21
WD6332,2681685,2681723,1247180,1247222,WD1557,1951-04-28
WD6333,2680458,2680488,1247963,1248010,WD1558,1951-04-30
WD6334,2680485,2680534,1247964,1248013,WD1558,1951-04-30
WD6346,2681034,2681060,1246947,1246970,WD1563,1951-07-19
WD6347,2681049,2681071,1246957,1246981,WD1563,1951-07-19
WD6348,2681009,2681136,1246961,1247085,WD1653,1953-12-17
WD6351,2681041,2681241,1246721,1246937,WD3680,1999-05-20
WD6352,2681056,2681085,1246914,1246946,WD1563,1951-07-19
WD6353,2681068,2681099,1246929,1246961,WD1563,1951-07-19
WD6354,2681084,2681113,1246945,1246973,WD1563,1951-07-19
WD6355,2681097,2681273,1246781,1246984,WD1563,1951-07-19
WD6357,2681146,2681315,1246823,1247040,WD1563,1951-07-19
WD6358,2681157,2681184,1247022,1247053,WD1563,1951-07-19
WD6363,2680765,2680824,1247227,1247276,WD1564,1951-07-12
WD6364,2680783,2680857,1247248,1247347,WD1564,1951-07-12
WD6365,2680804,2680895,1247217,1247397,WD1564,1951-07-12
WD6367,2680834,2680902,1247217,1247293,WD1564,1951-07-12
WD6368,2680853,2680909,1247256,1247324,WD1564,1951-07-12
WD6369,2680849,2680909,1247306,1247358,WD1564,1951-07-12
WD6370,2680860,2680939,1247324,1247392,WD1564,1951-07-12
WD6371,2681241,2681294,1246103,1246142,WD1565,1951-09-19
WD6372,2681261,2681385,1246119,1246210,WD1565,1951-09-19
WD6379,2681617,2681642,1247356,1247379,WD1567,1951-10-30
WD6380,2681371,2681586,1246566,1246766,WD1568,1951-11-02
WD6381,2681490,2681542,1246512,1246611,WD1568,1951-11-02
WD6382,2681506,2681543,1246581,1246613,WD1568,1951-11-02
WD6391,2680585,2680616,1247062,1247090,WD1572,1952-01-18
WD6405,2680909,2680940,1246624,1246654,WD1577,1952-03-17
WD6406,2680895,2680926,1246609,1246640,WD1577,1952-03-17
WD6407,2680882,2680912,1246595,1246625,WD1577,1952-03-17
WD6408,2680868,2680898,1246581,1246611,WD1577,1952-03-17
WD6409,2680850,2680884,1246563,1246596,WD1577,1952-03-17
WD6410,2680821,2680862,1246530,1246573,WD1577,1952-03-17
WD6417,2680745,2680822,1246544,1246597,WD1577,1952-03-17
WD6419,2680381,2680791,1246535,1246566,WD1577,1952-03-17
WD6420,2680726,2680788,1246503,1246546,WD1577,1952-03-17
WD6423,2680736,2680825,1246323,1246475,WD1577,1952-03-17
WD6424,2680713,2680755,1246412,1246460,WD1577,1952-03-17
WD6425,2680712,2680741,1246407,1246436,WD1577,1952-03-17
WD6439,2681491,2681536,1246778,1246855,WD1578,1952-03-20
WD6440,2681420,2681526,1246810,1246873,WD1578,1952-03-20
WD6441,2681423,2681530,1246739,1246848,WD1578,1952-03-20
WD6442,2681378,2681455,1246734,1246896,WD1578,1952-03-20
WD6443,2681335,2681414,1246775,1246813,WD1578,1952-03-20
WD6444,2681337,2681442,1246706,1246807,WD1578,1952-03-20
WD6455,2681336,2681394,1246831,1246883,WD1585,1952-04-28
WD6462,2681636,2681671,1247033,1247080,WD1588,1952-05-20
WD6463,2681628,2681655,1247022,1247052,WD1588,1952-05-20
WD6464,2681644,2681700,1247004,1247088,WD1588,1952-05-20
WD6467,2680791,2680831,1248021,1248074,WD1589,1952-05-29
WD6469,2680309,2680648,1247934,1247976,WD1589,1952-05-29
WD6478,2681522,2681550,1247005,1247035,WD1605,1952-07-08
WD6490,2681543,2681581,1247040,1247069,WD1610,1952-08-08
WD6491,2681546,2681599,1247018,1247061,WD1610,1952-08-08
WD6496,2680477,2680585,1247314,1247427,WD1612,1952-09-11
WD6498,2680836,2680898,1247116,1247159,WD1613,1952-09-19
WD6502,2681528,2681638,1246879,1246989,WD1614,1952-09-25
WD6505,2681284,2681298,1247556,1247572,WD1616,1952-10-02
WD6506,2681272,2681299,1247501,1247575,WD1616,1952-10-02
WD6516,2680406,2680470,1247560,1247670,WD1622,1952-12-04
WD6517,2680396,2680426,1247562,1247597,WD1622,1952-12-04
WD6524,2680161,2680183,1247908,1247926,WD1622,1952-12-04
WD6525,2680147,2680162,1247908,1247927,WD1622,1952-12-04
WD6526,2680136,2680152,1247906,1247927,WD1622,1952-12-04
WD6527,2680117,2680138,1247902,1247926,WD1622,1952-12-04
WD6528,2680112,2680134,1247892,1247922,WD1622,1952-12-04
WD6530,2680210,2680466,1247468,1247764,WD1622,1952-12-04
WD6538,2680074,2680223,1247744,1247924,WD1622,1952-12-04
WD6543,2681057,2681084,1247311,1247336,WD1625,1952-10-31
WD6544,2681068,2681096,1247324,1247352,WD1625,1952-10-31
WD6563,2681755,2681785,1246928,1246959,WD1629,1953-01-27
WD6566,2681815,2681867,1246760,1246810,WD1630,1953-02-25
WD6568,2681268,2681338,1246879,1246948,WD1631,1953-02-20
WD6569,2681319,2681348,1246862,1246891,WD1631,1953-02-20
WD6570,2681253,2681338,1246858,1246921,WD1631,1953-02-20
WD6571,2681259,2681287,1246885,1246912,WD1631,1953-02-20
WD6572,2681272,2681304,1246870,1246897,WD1631,1953-02-20
WD6573,2681284,2681318,1246851,1246885,WD1631,1953-02-20
WD6574,2680144,2680209,1248057,1248113,WD1632,1953-03-25
WD6575,2680206,2680254,1248058,1248097,WD1632,1953-03-25
WD6582,2680453,2680599,1247968,1248076,WD1632,1953-03-25
WD6583,2680423,2680456,1248042,1248066,WD1632,1953-03-25
WD6584,2680388,2680419,1248039,1248063,WD1632,1953-03-25
WD6585,2680387,2680396,1247958,1248061,WD1632,1953-03-25
