mutation,date,min_x,max_x,min_y,max_y
AU1566,1956-10-08,2681936.798,2681955.894,1247821.120,1247847.004
AU1567,1956-10-16,2682185.559,2682227.536,1248716.296,1248774.439
AU1568,1956-10-26,2682594.188,2682705.187,1247801.165,1247923.581
AU1571,1956-11-14,2682026.965,2682112.661,1247459.929,1247560.642
AU1573,1956-12-04,2681684.790,2681765.293,1247556.434,1247632.376
AU1577,1957-01-15,2680968.038,2681042.929,1248616.647,1248674.280
AU1580,1957-01-30,2681536.986,2681721.034,1247910.200,1248242.048
AU1582,1957-03-16,2682186.366,2682231.894,1248850.656,1248885.635
AU1583,1957-03-25,2681954.014,2682021.360,1249158.203,1249235.382
AU1585,1957-04-26,2682131.122,2682153.506,1247442.604,1247460.136
AU1592,1957-07-03,2681052.790,2681121.074,1248339.403,1248386.517
AU1593,1957-07-08,2682422.019,2682459.705,1247757.592,1247787.155
AU1595,1957-10-29,2680701.282,2680837.367,1248576.945,1248692.707
AU1623,1958-05-06,2682442.253,2682487.219,1247713.633,1247759.958
AU1628,1958-07-16,2681224.368,2682622.826,1248936.599,1249793.674
AU1630,1958-08-11,2682756.672,2682801.785,1248447.182,1248491.854
AU1631,1958-10-28,2682544.709,2682574.814,1247964.031,1247994.969
AU1632,1958-12-13,2681870.108,2681901.041,1247556.931,1247586.605
AU1634,1959-02-02,2682237.368,2682297.990,1247100.613,1247230.250
AU1635,1959-02-11,2681199.049,2681318.816,1249437.422,1249518.963
AU1636,1959-02-10,2682329.330,2682385.066,1248584.455,1248668.075
AU1652,1959-04-14,,,,
AU1664,1959-07-24,2681231.241,2681436.812,1248914.687,1248973.358
AU1676,1959-11-09,2682327.390,2682366.638,1247699.177,1247747.785
AU1685,1960-02-18,2682073.393,2682098.102,1248234.446,1248266.745
AU1690,1960-07-04,2682075.573,2682099.396,1247286.658,1247313.941
AU1691,1960-06-28,2682381.251,2682426.657,1248106.438,1248148.709
AU1698,1960-08-17,2680452.987,2680593.338,1248303.293,1248455.298
AU1700,1960-09-19,2681930.881,2682068.564,1247416.930,1247524.499
AU1708,1960-11-18,2681918.740,2681951.654,1248973.083,1248998.042
AU1709,1960-11-18,2682226.955,2682245.839,1248025.265,1248044.913
AU1710,1960-12-15,2681925.477,2681982.855,1247793.978,1247815.167
AU1712,1961-01-19,2682671.790,2682753.579,1247866.089,1247937.027
AU1716,1961-03-02,2682079.961,2682234.560,1247581.303,1247735.701
AU1717,1961-03-23,2682340.079,2682366.849,1248152.038,1248185.010
AU1728,1961-07-17,2682092.151,2682129.529,1248024.505,1248062.223
AU1731,1961-10-23,2681121.440,2681157.092,1248378.302,1248415.765
AU1732,1961-11-03,,,,
AU1741,1962-01-23,2682106.368,2682336.023,1247701.028,1247916.394
AU1742,1962-03-14,2682348.838,2682394.705,1248141.556,1248196.913
AU1757,1962-08-14,2681638.035,2681740.221,1248997.089,1249117.469
AU1758,1962-08-27,2682676.762,2682701.930,1248481.061,1248504.792
AU1759,1962-09-28,2682555.246,2682853.766,1248197.152,1248684.134
AU1760,1962-09-27,2682215.858,2682267.880,1247123.609,1247167.862
AU1765,1962-10-16,2682253.585,2682286.564,1248154.751,1248189.705
AU1768,1962-12-28,2682391.883,2682431.667,1247379.343,1247432.815
AU1769,1962-12-20,2682321.963,2682352.956,1248747.143,1248785.288
AU1777,1963-04-06,2681960.157,2681975.487,1247782.224,1247799.430
AU1781,1963-05-06,2681197.385,2681331.175,1248923.142,1249072.300
AU1782,1963-05-06,2682395.664,2682421.258,1248585.742,1248610.334
AU1793,1963-07-22,2682507.316,2682522.524,1248573.148,1248588.348
AU1794,1963-08-28,2681981.400,2682009.401,1247765.515,1247781.987
AU1797,1963-10-31,2681077.875,2681151.158,1249570.047,1249639.268
AU1798,1963-11-12,2680591.397,2680765.757,1248491.644,1248617.172
AU1800,1963-11-23,2682033.219,2682080.875,1247632.577,1247667.564
AU1801,1964-01-13,2682291.684,2682352.051,1248158.264,1248215.986
AU1802,1964-01-21,2682212.986,2682244.313,1248882.646,1248914.053
AU1804,1964-01-30,2682623.173,2682721.742,1248504.357,1248602.142
AU1805,1964-02-25,2682242.007,2682276.893,1248585.967,1248628.445
AU1808,1964-07-01,2682080.795,2682225.164,1248191.312,1248305.053
AU1815,1964-09-23,2681912.551,2681953.490,1247417.455,1247460.966
AU1816,1964-09-22,2681841.171,2681874.531,1247630.461,1247663.390
AU1817,1964-09-21,2682177.394,2682316.820,1248618.886,1248718.876
AU1819,1966-01-04,2681890.314,2681906.687,1247592.978,1247610.147
AU1824,1965-01-15,2681905.586,2681918.906,1247627.359,1247632.175
AU1825,1965-02-12,2682110.932,2682302.520,1249015.846,1249185.349
AU1826,1965-02-17,2681115.212,2681265.265,1247938.988,1248059.579
AU1831,1965-03-19,2682090.175,2682150.050,1248714.357,1248769.451
AU1837,1965-08-10,2682432.294,2682640.089,1248426.219,1248622.248
AU1841,1965-12-21,2682155.577,2682421.074,1247098.529,1247355.630
AU1845,1966-05-06,2682150.591,2682178.003,1248183.773,1248233.239
AU1846,1966-06-14,2681013.234,2681034.201,1248205.235,1248225.310
AU1847,1966-06-23,2682463.583,2682484.809,1248592.077,1248637.413
AU1848,1966-07-01,2681997.632,2682032.744,1248936.315,1248968.474
AU1849,1966-08-02,2681889.938,2681921.820,1247560.065,1247593.689
AU1850,1966-08-09,2681994.730,2682040.370,1247242.520,1247285.666
AU1851,1966-08-30,2681868.413,2681890.819,1247581.533,1247610.881
AU1854,1966-10-21,2681117.034,2681207.016,1249406.632,1249522.711
AU1857,1966-10-25,2681128.284,2681256.917,1249521.909,1249582.072
AU1862,1967-02-24,2682624.817,2682647.757,1248591.693,1248615.949
AU1863,1967-03-23,2682245.333,2682325.394,1247123.563,1247202.255
AU1886,1967-08-03,2681375.276,2681533.421,1247779.042,1247916.418
AU1910,1967-12-20,2681987.576,2682030.335,1247706.175,1247750.983
AU1912,1968-04-04,2682460.690,2682546.352,1247650.028,1247744.172
AU1921,1968-03-29,2681735.929,2681806.629,1247715.947,1247762.357
AU1936,1968-09-02,2682308.173,2682366.241,1248183.526,1248234.005
AU1938,1968-11-01,2681838.000,2681979.660,1247460.947,1247594.200
AU1943,1968-12-05,2682180.374,2682195.931,1247993.663,1248010.340
AU1944,1969-01-07,2681790.119,2681895.968,1247631.436,1247771.747
AU1948,1969-01-09,2681212.282,2681282.069,1247922.543,1248004.390
AU1949,1969-02-12,2681150.482,2681169.650,1247898.085,1247942.722
AU1952,1969-04-25,2680975.042,2681068.028,1249594.848,1249742.200
AU1953,1969-04-11,2682020.309,2682053.204,1247665.745,1247688.476
AU1955,1969-07-23,2682254.437,2682340.505,1247328.425,1247355.790
AU1957,1969-12-03,2682163.206,2682191.873,1248107.114,1248133.737
AU1958,1969-12-30,2682324.042,2682358.171,1247803.633,1247840.388
AU1959,1969-12-16,2682243.619,2682271.805,1247322.050,1247350.226
AU1961,1970-02-17,2682392.386,2682421.757,1247631.226,1247649.035
AU1963,1970-10-08,2682017.792,2682059.696,1247231.479,1247289.120
AU1966,1970-02-18,2681896.206,2681939.322,1247435.686,1247476.450
AU1967,1970-03-09,2682525.821,2682609.867,1248426.329,1248482.158
AU1968,1970-04-03,,,,
AU1969,1970-04-30,2682034.506,2682070.734,1247840.702,1247872.559
AU1970,1970-04-30,2682405.677,2682445.481,1247340.687,1247392.141
AU1971,1970-05-28,2680655.356,2680738.178,1248213.475,1248312.067
AU1973,1970-06-10,2682173.675,2682187.244,1247984.363,1247998.556
AU1974,1970-07-24,2681963.782,2682010.947,1248238.703,1248293.934
AU1975,1970-11-03,2682273.431,2682311.969,1247972.375,1248008.997
AU1976,1970-12-21,2680354.750,2680775.846,1249468.333,1249615.956
AU1978,1971-01-15,2682363.499,2682402.905,1248128.846,1248167.983
AU1979,1971-02-11,2682210.456,2682243.648,1248296.605,1248330.255
AU1980,1971-03-09,2680832.973,2680931.434,1248597.663,1248670.914
AU1981,1971-03-10,2682080.445,2682121.999,1247416.067,1247448.557
AU1982,1971-04-21,2682181.002,2682199.035,1247890.688,1247918.160
AU1983,1971-05-26,2682188.957,2682235.339,1247868.462,1247909.163
AU1984,1971-05-27,2681874.418,2681910.672,1247639.899,1247654.762
AU1985,1971-06-04,2681935.821,2681959.962,1247501.771,1247526.604
AU1988,1971-07-09,2681887.734,2681913.937,1247501.365,1247522.672
AU1989,1971-07-21,2682180.389,2682204.520,1247900.878,1247934.961
AU1990,1971-08-09,2681770.289,2681785.877,1247943.334,1247967.275
AU1991,1973-08-31,2682202.095,2682221.559,1248307.976,1248330.869
AU1992,1971-09-22,2682230.694,2682253.585,1248160.206,1248178.029
AU1993,1971-09-28,2681561.127,2681708.081,1248883.685,1248930.572
AU1995,1971-11-03,2681710.256,2681752.222,1247615.050,1247642.849
AU1996,1971-12-07,2680497.348,2680769.547,1248317.039,1248489.776
AU1997,1971-12-21,2681625.413,2681646.362,1249073.530,1249094.993
AU1998,1971-12-22,2682102.064,2682121.470,1248214.671,1248269.631
AU2001,1972-03-15,2681604.492,2681637.634,1248993.266,1249081.367
AU2002,1972-03-29,2682611.307,2682646.962,1248735.489,1248764.632
AU2003,1973-03-27,2680697.206,2680752.359,1249140.128,1249790.741
AU2010,1972-11-30,2680893.429,2681011.869,1249532.126,1249581.523
AU2011,1972-12-04,2680602.160,2680701.307,1248326.356,1248377.649
AU2014,1973-09-04,2682586.475,2683018.454,1248360.627,1248792.707
AU2015,1973-03-30,2682312.343,2682339.285,1247998.252,1248029.480
AU2017,1973-10-12,2680281.356,2680356.024,1249571.024,1249616.661
AU2023,1974-01-21,2681905.294,2681960.801,1248226.845,1248285.820
AU2028,1974-07-08,2682065.526,2682136.478,1247355.311,1247426.431
AU2032,1974-06-12,2682135.466,2682305.796,1249123.764,1249265.462
AU2033,1974-07-04,2682952.047,2682981.204,1248270.589,1248301.001
AU2035,1974-12-16,2681889.798,2682012.560,1247300.972,1247379.579
AU2036,1976-05-11,2680352.118,2680549.119,1249539.751,1249641.381
AU2038,1974-11-30,2680881.926,2680976.043,1249474.978,1249535.690
AU2057,1975-10-23,2681312.351,2681548.356,1248988.382,1249167.985
AU2070,1975-07-11,2682225.091,2682277.007,1247561.517,1247613.520
AU2071,1975-11-25,2682386.506,2682433.653,1247252.204,1247374.688
AU2081,1975-09-11,2682174.976,2682245.905,1247932.239,1247985.056
AU2082,1975-10-14,2682143.389,2682166.703,1248160.893,1248182.812
AU2083,1975-10-14,2680581.618,2680703.171,1248235.421,1248344.580
AU2084,1976-04-08,2681779.251,2682127.177,1249171.487,1249415.512
AU2121,1976-01-06,2680774.292,2680873.641,1248276.366,1248365.019
AU2123,1977-05-04,2681963.381,2682256.415,1247137.549,1247290.072
AU2124,1976-06-01,2680330.210,2681661.898,1249261.739,1249551.598
AU2125,1976-07-12,2681457.686,2681594.466,1249077.248,1249118.066
AU2127,1976-05-13,2680525.429,2680612.641,1248443.915,1248523.182
AU2128,1976-09-16,2682768.680,2682790.209,1248398.137,1248428.930
AU2129,1976-06-22,2681784.222,2681801.258,1248652.358,1248921.571
AU2130,1976-08-26,2680157.749,2680609.071,1248403.478,1248587.482
AU2131,1976-06-08,2681812.701,2681899.354,1249259.130,1249382.376
AU2135,1976-08-16,2681865.741,2681927.155,1247808.878,1247849.163
AU2138,1976-09-01,2682298.645,2682357.899,1247943.596,1247965.393
AU2140,1976-09-30,2682148.161,2682177.557,1248123.638,1248150.349
AU2142,1976-12-31,2681426.945,2681748.895,1248771.329,1248954.559
AU2150,1976-12-31,2682525.942,2682573.031,1247621.950,1247674.787
AU2155,1977-01-25,2680903.618,2681054.891,1249253.549,1249309.608
AU2158,1977-04-05,2680585.966,2681050.577,1248194.770,1248434.896
AU2162,1977-04-01,2682154.014,2682257.402,1247311.132,1247407.875
AU2170,1977-08-25,2680956.181,2681138.938,1249337.491,1249571.549
AU2171,1977-08-25,2680482.576,2680548.626,1249757.721,1249854.120
AU2172,1977-09-19,2681891.662,2681958.719,1249005.195,1249058.270
AU2174,1977-11-14,2680541.265,2680674.541,1249509.737,1249643.771
AU2197,1978-05-23,2680889.691,2680980.676,1249376.166,1249527.932
AU2203,1978-06-08,2680867.130,2680994.854,1248147.698,1248231.549
AU2204,1978-06-16,2682523.119,2682552.491,1248539.166,1248559.795
AU2207,1978-08-18,2682444.699,2682539.651,1248869.939,1248959.601
AU2210,1978-10-13,2682616.469,2682656.557,1248457.073,1248497.102
AU2219,1979-02-01,2681910.416,2681944.341,1247471.940,1247506.918
AU2220,1979-02-20,2682356.731,2682392.549,1248076.919,1248107.335
AU2225,1979-05-15,2682054.232,2682087.459,1247330.634,1247365.707
AU2230,1979-06-14,2682317.128,2682342.936,1248719.336,1248751.598
AU2231,1979-06-19,2681372.124,2681434.978,1248144.795,1248193.596
AU2233,1979-09-28,2682628.817,2682788.670,1247877.373,1247998.416
AU2235,1979-08-24,2682763.281,2682817.105,1248300.819,1248354.827
AU2238,1979-11-21,2681750.534,2681809.379,1247752.786,1247833.148
AU2244,1979-11-19,2682030.501,2682053.861,1247691.926,1247715.116
AU2246,1979-12-17,2681034.363,2681116.208,1249587.154,1249689.883
AU2248,1980-06-27,2682454.665,2682615.619,1248819.922,1248949.772
AU2249,1980-03-10,2681440.529,2681663.154,1248839.333,1249159.726
AU2255,1980-04-03,2682770.447,2682846.316,1248399.881,1248471.269
AU2262,1980-05-28,2682235.246,2682481.627,1248691.361,1248961.597
AU2264,1980-07-03,2682079.780,2682121.270,1247915.174,1247938.150
AU2265,1980-06-16,2682299.335,2682345.082,1247916.394,1247960.489
AU2269,1980-07-21,2682463.141,2682528.211,1248950.777,1249013.731
AU2278,1980-08-26,2682505.108,2682570.305,1248662.689,1248732.040
AU2279,1980-09-10,2681947.254,2682048.346,1249034.962,1249086.021
AU2280,1980-10-06,2682500.638,2682532.388,1248683.804,1248709.389
AU2285,1980-12-03,2681210.407,2681246.769,1248008.766,1248044.729
AU2286,1980-12-15,2681933.407,2682014.473,1248072.023,1248166.174
AU2288,1981-01-19,2681964.928,2682016.993,1247838.284,1247890.350
AU2292,1981-02-05,2681477.405,2681606.767,1248230.292,1248343.603
AU2293,1981-03-09,2682906.077,2683017.419,1248303.092,1248391.325
AU2294,1981-03-10,2682269.973,2682341.655,1248114.970,1248178.017
AU2295,1981-03-10,2681154.059,2681187.363,1247943.279,1247977.881
AU2298,1981-03-31,2682875.686,2682926.123,1248324.896,1248372.950
AU2299,1981-05-13,2681512.109,2681616.296,1249109.755,1249197.134
AU2307,1981-07-07,2682070.741,2682097.172,1249157.391,1249193.398
AU2308,1981-07-30,2680743.288,2680841.305,1248101.343,1248187.032
AU2309,1981-08-24,2681757.350,2681862.498,1247646.793,1247749.869
AU2314,1981-10-14,2682047.711,2682094.123,1247677.020,1247718.696
AU2315,1981-12-16,2682283.220,2682565.778,1247570.053,1247859.569
AU2320,1982-01-21,2680694.401,2680820.492,1248992.008,1249274.424
AU2321,1982-01-18,2681963.439,2682008.026,1249236.260,1249283.972
AU2323,1982-01-29,2682794.704,2682828.270,1248335.115,1248365.240
AU2328,1982-03-30,2682326.887,2682351.107,1247481.922,1247512.811
AU2332,1982-05-10,2681462.832,2681550.947,1248788.976,1248913.155
AU2335,1982-07-29,2680909.190,2681209.369,1248072.126,1248390.150
AU2337,1982-07-29,2682131.269,2682158.950,1248336.553,1248361.498
AU2344,1982-08-18,2681352.381,2681561.089,1247952.459,1248103.507
AU2345,1982-08-27,2681033.317,2681093.931,1248345.656,1248425.931
AU2350,1982-11-29,2682650.359,2682700.013,1247908.296,1247958.391
AU2353,1983-04-27,2680995.312,2681541.897,1248341.816,1248706.904
AU2354,1983-02-17,2681784.753,2681834.362,1249277.793,1249330.513
AU2363,1983-03-29,2682157.510,2682178.278,1247564.015,1247586.035
AU2367,1983-04-27,2682210.653,2682258.660,1248671.414,1248736.874
AU2372,1983-06-02,2682112.779,2682160.122,1247204.568,1247251.392
AU2379,1983-10-27,2682566.294,2682608.122,1247923.581,1247983.374
AU2382,1984-01-11,2682076.648,2682112.042,1247998.159,1248036.661
AU2387,1984-04-27,2682226.200,2682264.845,1247853.908,1247903.138
AU2400,1984-06-08,2682102.073,2682122.284,1248256.834,1248306.459
AU2402,1984-06-18,2681041.704,2681247.004,1249003.910,1249283.686
AU2405,1984-07-12,2680704.188,2681024.587,1249067.382,1249214.677
AU2409,1984-07-03,2682152.708,2682177.555,1248245.157,1248269.020
AU2420,1984-11-07,2681885.655,2681991.106,1249277.357,1249495.539
AU2423,1984-10-16,2681864.032,2681900.594,1247514.498,1247549.138
AU2429,1985-08-29,2682302.520,2682371.020,1248940.130,1249087.539
AU2430,1985-02-05,2681605.846,2681834.019,1247612.167,1247704.362
AU2431,1985-04-29,2681529.770,2681618.960,1248231.299,1248380.233
AU2436,1985-04-12,2680897.625,2680959.667,1248075.448,1248114.767
AU2437,1985-06-05,,,,
AU2438,1985-04-12,2682245.354,2682272.596,1247221.363,1247248.989
AU2440,1985-04-24,2682893.679,2682949.848,1248411.808,1248468.775
AU2444,1984-05-08,2682452.880,2682538.221,1247601.108,1247620.362
AU2449,1985-06-28,2682267.170,2682314.145,1247803.980,1247848.695
AU2450,1985-07-08,2681338.828,2681362.248,1248066.138,1248095.659
AU2451,1985-08-26,2682154.743,2682182.576,1247954.236,1247978.830
AU2452,1985-10-31,2682245.171,2682601.313,1247916.118,1248082.377
AU2455,1985-11-07,2682630.979,2682668.232,1247924.176,1247961.686
AU2456,1985-10-22,2681876.003,2681894.328,1247924.935,1247948.299
AU2457,1985-11-07,2682639.530,2682666.207,1248755.852,1248798.884
AU2458,1985-12-17,2682366.264,2682488.682,1247473.547,1247482.893
AU2469,1986-03-14,2680861.866,2680953.895,1249599.504,1249750.359
AU2474,1986-05-06,2682291.174,2682315.973,1248623.537,1248648.678
AU2490,1986-08-28,2681075.446,2681281.657,1248937.657,1249156.062
AU2499,1986-11-10,2682081.508,2682123.782,1249139.271,1249171.487
AU2500,1986-11-13,2682715.513,2682764.133,1248442.791,1248482.490
AU2505,1987-06-17,2682139.818,2682492.845,1247963.674,1248266.730
AU2507,1987-06-26,2682846.415,2682872.308,1248387.119,1248413.303
AU2508,1988-01-29,2682051.312,2682335.320,1247435.116,1247492.563
AU2509,1987-07-02,2682392.125,2682439.796,1247211.839,1247272.397
AU2510,1987-08-24,2682946.830,2682968.986,1248230.294,1248256.139
AU2513,1987-11-05,2682381.805,2682515.521,1247428.000,1247492.647
AU2514,1987-12-16,2682297.718,2682341.963,1248591.330,1248620.922
AU2524,1988-02-18,2682318.571,2682365.801,1248510.027,1248555.249
AU2527,1988-06-06,2682125.116,2682248.396,1248271.672,1248361.912
AU2534,1988-07-29,2681985.199,2682021.407,1247355.247,1247419.382
AU2543,1990-03-21,2680674.883,2680764.763,1249614.619,1249650.445
AU2544,1988-12-23,2682367.525,2682901.009,1248508.213,1248881.392
AU2545,1988-12-22,2681839.538,2681993.564,1249179.443,1249368.561
AU2546,1988-12-22,2682539.967,2682687.946,1248471.547,1248575.662
AU2547,1989-02-06,2680530.055,2680864.868,1249221.813,1249486.026
AU2562,1989-08-09,2681257.586,2681536.002,1248847.167,1249016.175
AU2567,1989-08-09,2681991.999,2682166.430,1249183.059,1249348.241
AU2569,1989-09-12,2682447.644,2682495.400,1247555.614,1247609.419
AU2571,1989-08-23,2682191.609,2682248.396,1248253.771,1248293.108
AU2572,1989-08-22,2682019.819,2682112.082,1249099.648,1249204.613
AU2590,1990-01-19,2682471.749,2682545.391,1247532.886,1247587.323
AU2595,1990-03-21,2681935.131,2681998.308,1247498.416,1247583.133
AU3100,1990-05-03,2682378.771,2682412.711,1248552.665,1248595.699
AU3106,1990-04-25,2682070.253,2682087.697,1247514.266,1247531.313
AU3108,1990-09-10,2682348.725,2682383.713,1248585.462,1248615.864
AU3110,1990-05-08,2682341.092,2682363.378,1248754.306,1248776.605
AU3117,1990-11-10,2682500.649,2682549.746,1248434.590,1248500.607
AU3129,1991-03-12,2681906.436,2681995.270,1247531.569,1247609.109
AU3139,1991-08-15,2679958.008,2681073.503,1248588.974,1249492.014
AU3157,1992-06-30,2681585.992,2681659.048,1247763.777,1247951.183
AU3158,1992-07-20,2681622.588,2681734.165,1247935.913,1248006.920
AU3159,1992-08-19,2682026.481,2682121.341,1248758.704,1248830.141
