point,type,protection,x,y,created_by,created
HO2020,Stein,,2684408.317,1247153.782,LE380,1965-07-20
HO2021,Stein,,2684456.715,1247350.327,LE380,1965-07-20
HO2022,Stein,,2684486.572,1247346.763,LE380,1965-07-20
HO2023,Stein,,2684514.060,1247343.520,LE380,1965-07-20
HO2024,Stein,,2684535.380,1247335.068,LE380,1965-07-20
HO2031,Bolzen,,2684533.434,1247365.594,LE380,1965-07-20
HO2038,Stein,,2684568.585,1247300.141,LE380,1965-07-20
HO2040,Stein,,2684589.179,1247330.048,LE380,1965-07-20
HO2042,Stein,,2684360.084,1247304.528,LE380,1965-07-20
HO2044,Bolzen,,2684418.410,1247196.956,LE380,1965-07-20
HO2045,Stein,,2684364.950,1247148.739,LE380,1965-07-20
HO2046,Stein,,2684385.808,1247322.572,LE380,1965-07-20
HO2047,Stein,,2684424.297,1247339.472,LE380,1965-07-20
HO2048,Stein,,2684385.484,1247343.198,LE380,1965-07-20
HO2049,Stein,,2684399.216,1247363.163,LE380,1965-07-20
HO2050,Stein,,2684403.886,1247383.068,LE380,1965-07-20
HO2051,Stein,,2684414.261,1247371.922,LE380,1965-07-20
HO2052,Stein,,2684417.037,1247359.625,LE380,1965-07-20
HO2053,Stein,,2684416.818,1247283.155,LE380,1965-07-20
HO2054,Stein,,2684399.164,1247268.813,LE380,1965-07-20
HO2058,Stein,,2684508.005,1247281.114,LE380,1965-07-20
HO2059,Stein,,2684523.815,1247309.259,LE380,1965-07-20
HO2060,Stein,,2684515.779,1247258.136,LE380,1965-07-20
HO2061,Stein,,2684492.511,1247239.251,LE380,1965-07-20
HO2062,Stein,,2684483.106,1247228.392,LE380,1965-07-20
HO2063,Stein,,2684515.557,1247239.507,LE380,1965-07-20
HO2064,Stein,,2684505.041,1247254.594,LE380,1965-07-20
HO2065,Stein,,2684556.984,1247286.613,LE380,1965-07-20
HO2067,Bolzen,,2684567.432,1247268.653,LE380,1965-07-20
HO2068,Stein,,2684573.666,1247271.365,LE380,1965-07-20
HO2069,Stein,,2684583.282,1247257.060,LE380,1965-07-20
HO2070,Stein,,2684584.189,1247269.014,LE380,1965-07-20
HO2071,Stein,,2684539.781,1247301.876,LE380,1965-07-20
HO2072,Stein,,2684539.380,1247309.795,LE380,1965-07-20
HO2073,Stein,,2684442.647,1247303.259,LE380,1965-07-20
HO2074,Stein,,2684438.785,1247287.549,LE380,1965-07-20
HO2076,Stein,,2684485.640,1247294.219,LE380,1965-07-20
HO2077,Stein,,2684490.848,1247323.738,LE380,1965-07-20
HO2078,Stein,,2684479.809,1247316.142,LE380,1965-07-20
HO2079,Stein,,2684461.084,1247310.997,LE380,1965-07-20
HO2080,Stein,,2684510.236,1247317.010,LE380,1965-07-20
HO2084,Stein,,2684322.971,1247291.213,LE380,1965-07-20
HO2085,Bolzen,,2684289.939,1247323.079,LE380,1965-07-20
HO2086,Stein,,2684301.287,1247304.068,LE380,1965-07-20
HO2087,Stein,,2684322.799,1247314.727,LE380,1965-07-20
HO2088,Stein,,2684311.287,1247335.059,LE380,1965-07-20
HO2089,Bolzen,,2684356.591,1247242.995,LE380,1965-07-20
HO2090,Stein,,2684342.560,1247263.956,LE380,1965-07-20
HO2091,Stein,,2684320.817,1247249.371,LE380,1965-07-20
HO2093,Stein,,2684361.374,1247208.108,LE380,1965-07-20
HO2094,Stein,,2684370.228,1247192.544,LE380,1965-07-20
HO2095,Bolzen,,2684391.154,1247175.740,LE380,1965-07-20
HO2096,Stein,,2684393.594,1247202.906,LE380,1965-07-20
HO2097,Stein,,2684380.420,1247159.520,LE380,1965-07-20
HO2099,Stein,,2684434.724,1247047.342,LE380,1965-07-20
HO2100,Stein,,2684469.031,1247002.598,LE380,1965-07-20
HO2101,Stein,,2684498.703,1246963.954,LE380,1965-07-20
HO2102,Stein,,2684527.428,1246926.481,LE380,1965-07-20
HO2103,Stein,,2684562.712,1246880.447,LE380,1965-07-20
HO2104,Stein,,2684593.855,1246839.481,LE380,1965-07-20
HO2107,Stein,,2684667.335,1246730.741,LE380,1965-07-20
HO2113,Stein,,2684587.406,1247075.856,LE380,1965-07-20
HO2114,Stein,,2684631.619,1247106.230,LE380,1965-07-20
HO2115,Stein,,2684641.124,1247131.187,LE380,1965-07-20
HO2116,Stein,,2684593.182,1247164.156,LE380,1965-07-20
HO2117,Stein,,2684564.693,1247193.180,LE380,1965-07-20
HO2118,Stein,,2684470.675,1247149.932,LE380,1965-07-20
HO2121,Stein,,2684520.737,1247172.915,LE380,1965-07-20
HO2122,Stein,,2684550.575,1247129.042,LE380,1965-07-20
HO2128,Stein,,2684650.466,1247015.082,LE380,1965-07-20
HO2130,Stein,,2684657.560,1247066.771,LE380,1965-07-20
HO2132,Stein,,2684633.823,1247051.810,LE380,1965-07-20
HO2133,Stein,,2684622.209,1247061.839,LE380,1965-07-20
HO2134,Stein,,2684602.376,1247069.444,LE380,1965-07-20
HO2136,Stein,,2684537.523,1247090.781,LE380,1965-07-20
HO2137,Stein,,2684554.432,1247104.136,LE380,1965-07-20
HO2138,Stein,,2684546.761,1247076.997,LE380,1965-07-20
HO2139,Stein,,2684521.811,1247109.959,LE380,1965-07-20
HO2140,Stein,,2684505.086,1247160.045,LE380,1965-07-20
HO2141,Stein,,2684510.465,1247139.376,LE380,1965-07-20
HO2144,Stein,,2684508.590,1247126.036,LE380,1965-07-20
HO2148,Stein,,2684645.466,1247187.386,LE380,1965-07-20
HO2150,Stein,,2684597.662,1247207.938,LE380,1965-07-20
HO2151,Stein,,2684588.442,1247227.496,LE380,1965-07-20
HO2154,Bolzen,,2684439.728,1247117.607,LE380,1965-07-20
HO2155,Bolzen,,2684426.751,1247141.050,LE380,1965-07-20
HO2159,Stein,,2684439.977,1247157.785,LE380,1965-07-20
HO2161,Stein,,2684453.077,1247148.365,LE380,1965-07-20
HO2163,Stein,,2684444.226,1247063.300,LE380,1965-07-20
HO2165,Stein,,2684483.369,1247086.240,LE380,1965-07-20
HO2166,Stein,,2684563.165,1246946.058,LE380,1965-07-20
HO2167,Stein,,2684591.316,1246956.313,LE380,1965-07-20
HO2170,Stein,,2684675.069,1246897.053,LE380,1965-07-20
HO2173,Stein,,2684668.164,1246956.525,LE380,1965-07-20
HO2174,Stein,,2684678.177,1246949.046,LE380,1965-07-20
HO2175,Stein,,2684694.887,1246936.526,LE380,1965-07-20
HO2179,Stein,,2684635.801,1246914.046,LE380,1965-07-20
HO2180,Stein,,2684615.084,1246915.264,LE380,1965-07-20
HO2182,Stein,,2684611.483,1246885.410,LE380,1965-07-20
HO2183,Stein,,2684627.345,1246895.608,LE380,1965-07-20
HO2184,Stein,,2684685.912,1246814.278,LE380,1965-07-20
HO2185,Stein,,2684730.937,1246844.362,LE380,1965-07-20
HO2189,Stein,,2684737.622,1246902.537,LE380,1965-07-20
HO2190,Stein,,2684734.748,1246881.418,LE380,1965-07-20
HO2191,Stein,,2684751.687,1246880.145,LE380,1965-07-20
HO2192,Stein,,2684724.192,1246865.644,LE380,1965-07-20
HO2193,Stein,,2684712.347,1246867.616,LE380,1965-07-20
HO2194,Stein,,2684700.272,1246856.547,LE380,1965-07-20
HO2195,Stein,,2684723.992,1246856.050,LE380,1965-07-20
HO2197,Stein,,2684661.423,1246848.818,LE380,1965-07-20
HO2198,Stein,,2684660.594,1246832.491,LE380,1965-07-20
HO2199,Stein,,2684638.593,1246824.471,LE380,1965-07-20
HO2200,Stein,,2684776.399,1246667.904,LE380,1965-07-20
HO2201,Stein,,2684835.201,1246694.476,LE380,1965-07-20
HO2202,Stein,,2684875.669,1246712.874,LE380,1965-07-20
HO2203,Stein,,2684751.379,1246819.704,LE380,1965-07-20
HO2204,Stein,,2684777.345,1246780.918,LE380,1965-07-20
HO2205,Stein,,2684805.729,1246738.534,LE380,1965-07-20
HO2206,Stein,,2684829.362,1246753.784,LE380,1965-07-20
HO2207,Stein,,2684847.054,1246746.823,LE380,1965-07-20
HO2208,Stein,,2684865.884,1246733.851,LE380,1965-07-20
HO2210,Stein,,2684838.240,1246727.531,LE380,1965-07-20
HO2211,Stein,,2684800.728,1246796.991,LE380,1965-07-20
HO2212,Stein,,2684781.360,1246825.787,LE380,1965-07-20
HO2213,Stein,,2684752.702,1246703.155,LE380,1965-07-20
HO2214,Stein,,2684718.983,1246753.551,LE380,1965-07-20
HO2215,Stein,,2684699.520,1246782.817,LE380,1965-07-20
HO2216,Stein,,2684696.399,1246806.970,LE380,1965-07-20
HO2217,Stein,,2684723.525,1246795.922,LE380,1965-07-20
HO2218,Stein,,2684733.210,1246807.960,LE380,1965-07-20
HO2219,Stein,,2684752.961,1246768.684,LE380,1965-07-20
HO2220,Stein,,2684779.708,1246722.707,LE380,1965-07-20
HO2221,Stein,,2684791.084,1246703.519,LE380,1965-07-20
HO2222,Stein,,2684677.756,1246769.509,LE380,1965-07-20
HO2223,Stein,,2684691.973,1246745.633,LE380,1965-07-20
HO2225,Stein,,2684736.280,1246683.044,LE380,1965-07-20
HO2228,Stein,,2684708.087,1246729.220,LE380,1965-07-20
HO2229,Stein,,2684727.758,1246704.996,LE380,1965-07-20
HO2230,Stein,,2684731.873,1246672.886,LE380,1965-07-20
HO2231,Stein,,2684731.675,1246656.732,LE380,1965-07-20
HO2237,Stein,,2684895.960,1246677.560,LE380,1965-07-20
HO2238,Stein,,2684929.476,1246639.040,LE380,1965-07-20
HO2241,Stein,,2684875.918,1246638.665,LE380,1965-07-20
HO2242,Stein,,2684872.486,1246677.619,LE380,1965-07-20
HO2243,Stein,,2684891.255,1246656.624,LE380,1965-07-20
HO2245,Stein,,2684835.600,1246636.728,LE380,1965-07-20
HO2247,Stein,,2684853.591,1246598.011,LE380,1965-07-20
HO2248,Stein,,2684831.895,1246577.438,LE380,1965-07-20
HO2249,Stein,,2684820.999,1246606.418,LE380,1965-07-20
HO2251,Stein,,2684778.097,1246646.839,LE380,1965-07-20
HO2253,Stein,,2684661.231,1246615.781,LE380,1965-07-20
HO2258,Stein,,2684318.163,1246626.571,LE380,1965-07-20
HO2260,Bolzen,,2684378.046,1246692.756,LE380,1965-07-20
HO2261,Stein,,2684417.547,1246719.436,LE380,1965-07-20
HO2262,Stein,,2684471.423,1246756.246,LE380,1965-07-20
HO2263,Bolzen,,2684532.519,1246797.669,LE380,1965-07-20
HO2268,Stein,,2684391.257,1246756.940,LE380,1965-07-20
HO2269,Stein,,2684373.252,1246782.617,LE380,1965-07-20
HO2270,Stein,,2684343.608,1246824.430,LE380,1965-07-20
HO2271,Stein,,2684564.067,1246752.575,LE380,1965-07-20
HO2272,Stein,,2684604.232,1246696.103,LE380,1965-07-20
HO2275,Stein,,2684590.523,1246771.439,LE380,1965-07-20
HO2276,Stein,,2684581.693,1246793.933,LE380,1965-07-20
HO2277,Stein,,2684585.997,1246810.650,LE380,1965-07-20
HO2278,Stein,,2684608.833,1246745.016,LE380,1965-07-20
HO2279,Stein,,2684669.028,1246672.196,LE380,1965-07-20
HO2280,Stein,,2684654.639,1246696.277,LE380,1965-07-20
HO2281,Stein,,2684679.743,1246647.380,LE380,1965-07-20
HO2282,Stein,,2684565.978,1246624.705,LE380,1965-07-20
HO2283,Stein,,2684530.679,1246673.798,LE380,1965-07-20
HO2284,Stein,,2684502.229,1246713.180,LE380,1965-07-20
HO2286,Stein,,2684544.237,1246739.256,LE380,1965-07-20
HO2287,Stein,,2684532.980,1246753.718,LE380,1965-07-20
HO2288,Stein,,2684515.373,1246748.859,LE380,1965-07-20
HO2292,Stein,,2684568.403,1246702.043,LE380,1965-07-20
HO2293,Stein,,2684609.607,1246656.770,LE380,1965-07-20
HO2294,Stein,,2684585.446,1246639.747,LE380,1965-07-20
HO2296,Stein,,2684605.021,1246613.822,LE380,1965-07-20
HO2297,Stein,,2684505.986,1246655.605,LE380,1965-07-20
HO2298,Stein,,2684519.750,1246625.473,LE380,1965-07-20
HO2299,Stein,,2684544.632,1246622.265,LE380,1965-07-20
HO2300,Stein,,2684564.437,1246585.066,LE380,1965-07-20
HO2301,Stein,,2684571.044,1246592.839,LE380,1965-07-20
HO2308,Stein,,2684363.315,1246606.492,LE380,1965-07-20
HO2310,Stein,,2684420.670,1246549.323,LE380,1965-07-20
HO2315,Stein,,2684145.340,1246739.278,LE380,1965-07-20
HO2316,Stein,,2684114.848,1246758.286,LE380,1965-07-20
HO2323,Stein,,2684178.509,1246804.867,LE380,1965-07-20
HO2324,Stein,,2684178.707,1246813.810,LE380,1965-07-20
HO2327,Stein,,2684240.092,1246835.620,LE380,1965-07-20
HO2328,Stein,,2684272.231,1246859.053,LE380,1965-07-20
HO2329,Stein,,2684303.625,1246881.725,LE380,1965-07-20
HO2330,Stein,,2684393.347,1246851.752,LE380,1965-07-20
HO2331,Stein,,2684419.058,1246820.052,LE380,1965-07-20
HO2332,Stein,,2684441.558,1246792.447,LE380,1965-07-20
HO2333,Stein,,2684348.795,1246906.653,LE380,1965-07-20
HO2334,Stein,,2684376.840,1246935.260,LE380,1965-07-20
HO2335,Stein,,2684405.111,1246955.996,LE380,1965-07-20
HO2336,Stein,,2684439.884,1246981.451,LE380,1965-07-20
HO2337,Stein,,2684326.595,1246898.756,LE380,1965-07-20
HO2338,Stein,,2684449.110,1246900.150,LE380,1965-07-20
HO2339,Stein,,2684477.890,1246864.862,LE380,1965-07-20
HO2340,Stein,,2684510.989,1246824.191,LE380,1965-07-20
HO2341,Stein,,2684536.152,1246822.611,LE380,1965-07-20
HO2342,Stein,,2684539.321,1246838.841,LE380,1965-07-20
HO2343,Stein,,2684538.653,1246860.356,LE380,1965-07-20
HO2344,Stein,,2684555.867,1246838.308,LE380,1965-07-20
HO2346,Stein,,2684528.756,1246873.379,LE380,1965-07-20
HO2348,Stein,,2684511.422,1246873.564,LE380,1965-07-20
HO2352,Stein,,2684493.079,1246927.124,LE380,1965-07-20
HO2356,Stein,,2684406.517,1246882.562,LE380,1965-07-20
HO2357,Stein,,2684396.262,1246914.955,LE380,1965-07-20
HO2358,Stein,,2684414.553,1246912.021,LE380,1965-07-20
HO2359,Stein,,2684421.616,1246859.774,LE380,1965-07-20
HO2360,Stein,,2684439.023,1246860.538,LE380,1965-07-20
HO2361,Stein,,2684457.181,1246857.942,LE380,1965-07-20
HO2362,Stein,,2684504.982,1246803.218,LE380,1965-07-20
HO2363,Stein,,2684492.167,1246795.177,LE380,1965-07-20
HO2366,Stein,,2684473.584,1246844.355,LE380,1965-07-20
HO2367,Stein,,2684485.189,1246820.716,LE380,1965-07-20
HO2368,Stein,,2684454.525,1246819.380,LE380,1965-07-20
HO2369,Stein,,2684434.658,1246839.561,LE380,1965-07-20
HO2370,Stein,,2684369.202,1246842.966,LE380,1965-07-20
HO2372,Stein,,2684389.024,1246793.532,LE380,1965-07-20
HO2373,Stein,,2684386.155,1246818.549,LE380,1965-07-20
HO2374,Stein,,2684422.982,1246779.770,LE380,1965-07-20
HO2375,Stein,,2684406.839,1246768.780,LE380,1965-07-20
HO2376,Stein,,2684424.072,1246749.029,LE380,1965-07-20
HO2377,Stein,,2684267.496,1246617.478,LE380,1965-07-20
HO2378,Stein,,2684252.446,1246660.388,LE380,1965-07-20
HO2380,Stein,,2684229.216,1246733.807,LE380,1965-07-20
HO2381,Stein,,2684219.044,1246771.446,LE380,1965-07-20
HO2382,Stein,,2684258.159,1246785.669,LE380,1965-07-20
HO2383,Stein,,2684305.460,1246804.832,LE380,1965-07-20
HO2384,Stein,,2684252.494,1246807.548,LE380,1965-07-20
HO2386,Stein,,2684306.467,1246829.274,LE380,1965-07-20
HO2388,Stein,,2684264.778,1246752.091,LE380,1965-07-20
HO2389,Stein,,2684298.151,1246715.479,LE380,1965-07-20
HO2391,Stein,,2684352.125,1246723.056,LE380,1965-07-20
HO2392,Stein,,2684377.272,1246730.801,LE380,1965-07-20
HO2393,Stein,,2684386.492,1246714.016,LE380,1965-07-20
HO2394,Stein,,2684360.991,1246698.581,LE380,1965-07-20
HO2395,Stein,,2684286.916,1246678.562,LE380,1965-07-20
HO2405,Stein,,2684274.524,1246693.885,LE380,1965-07-20
HO2407,Stein,,2684238.132,1246656.551,LE380,1965-07-20
HO2409,Stein,,2684227.905,1246639.937,LE380,1965-07-20
HO2434,Stein,,2684015.471,1246748.313,LE380,1965-07-20
HO2435,Stein,,2684018.300,1246777.248,LE380,1965-07-20
HO2436,Stein,,2684055.709,1246795.586,LE380,1965-07-20
HO2443,Stein,,2684132.115,1246717.167,LE380,1965-07-20
HO2444,Stein,,2684111.907,1246695.225,LE380,1965-07-20
HO2445,Stein,,2684051.765,1246845.818,LE380,1965-07-20
HO2446,Stein,,2684033.636,1246868.840,LE380,1965-07-20
HO2447,Stein,,2684005.268,1246898.039,LE380,1965-07-20
HO2456,Stein,,2683870.618,1246760.663,LE380,1965-07-20
HO2457,Stein,,2683888.513,1246750.598,LE380,1965-07-20
HO2461,Stein,,2683961.269,1246732.623,LE380,1965-07-20
HO2464,Stein,,2683992.594,1246855.167,LE380,1965-07-20
HO2465,Stein,,2684018.142,1246819.069,LE380,1965-07-20
HO2470,Stein,,2683937.646,1246772.872,LE380,1965-07-20
HO2471,Stein,,2683964.440,1246783.072,LE380,1965-07-20
HO2472,Stein,,2683969.592,1246797.811,LE380,1965-07-20
HO2473,Stein,,2683997.843,1246807.126,LE380,1965-07-20
HO2474,Stein,,2683988.893,1246793.402,LE380,1965-07-20
HO2475,Stein,,2683973.897,1246766.635,LE380,1965-07-20
HO2476,Stein,,2683957.904,1246766.875,LE380,1965-07-20
HO2477,Stein,,2683959.270,1246754.696,LE380,1965-07-20
HO2478,Stein,,2683922.955,1246776.970,LE380,1965-07-20
HO2488,Bolzen,,2684038.634,1246970.688,LE380,1965-07-20
HO2489,Stein,,2684065.689,1246947.246,LE380,1965-07-20
HO2490,Stein,,2684091.036,1246925.709,LE380,1965-07-20
HO2491,Stein,,2684131.217,1246891.590,LE380,1965-07-20
HO2492,Stein,,2684171.941,1246856.809,LE380,1965-07-20
HO2494,Stein,,2684020.293,1246951.662,LE380,1965-07-20
HO2495,Stein,,2683998.450,1246928.686,LE380,1965-07-20
HO2497,Stein,,2684025.227,1246931.299,LE380,1965-07-20
HO2498,Stein,,2684045.521,1246924.060,LE380,1965-07-20
HO2499,Stein,,2684030.796,1246916.279,LE380,1965-07-20
HO2500,Stein,,2684025.264,1246904.231,LE380,1965-07-20
HO2501,Stein,,2684032.723,1246887.006,LE380,1965-07-20
HO2502,Stein,,2684049.021,1246879.141,LE380,1965-07-20
HO2503,Stein,,2684071.969,1246899.911,LE380,1965-07-20
HO2504,Stein,,2684048.850,1246903.112,LE380,1965-07-20
HO2505,Stein,,2684087.707,1246889.082,LE380,1965-07-20
HO2506,Stein,,2684067.828,1246860.069,LE380,1965-07-20
HO2511,Bolzen,,2684161.186,1246838.981,LE380,1965-07-20
HO2516,Stein,,2684104.952,1246825.924,LE380,1965-07-20
HO2520,Stein,,2684178.058,1246821.504,LE380,1965-07-20
HO2522,Stein,,2684132.144,1247113.561,LE380,1965-07-20
HO2523,Stein,,2684154.087,1247082.400,LE380,1965-07-20
HO2527,Stein,,2684242.869,1246955.888,LE380,1965-07-20
HO2528,Stein,,2684270.983,1246915.829,LE380,1965-07-20
HO2529,Stein,,2684167.909,1246906.870,LE380,1965-07-20
HO2530,Stein,,2684209.914,1246928.712,LE380,1965-07-20
HO2531,Stein,,2684199.971,1246900.394,LE380,1965-07-20
HO2533,Stein,,2684248.703,1246892.627,LE380,1965-07-20
HO2534,Stein,,2684262.819,1246873.552,LE380,1965-07-20
HO2535,Stein,,2684241.496,1246901.141,LE380,1965-07-20
HO2536,Stein,,2684189.480,1246872.235,LE380,1965-07-20
HO2538,Stein,,2684228.203,1246872.636,LE380,1965-07-20
HO2539,Stein,,2684247.291,1246859.797,LE380,1965-07-20
HO2540,Stein,,2684220.573,1246911.171,LE380,1965-07-20
HO2545,Stein,,2684155.335,1246951.844,LE380,1965-07-20
HO2548,Stein,,2684055.580,1246999.319,LE380,1965-07-20
HO2553,Stein,,2684095.738,1246976.626,LE380,1965-07-20
HO2557,Stein,,2683988.489,1247080.123,LE380,1965-07-20
HO2558,Stein,,2684027.670,1247105.101,LE380,1965-07-20
HO2559,Stein,,2684062.163,1247127.096,LE380,1965-07-20
HO2560,Stein,,2684010.230,1247049.078,LE380,1965-07-20
HO2562,Stein,,2684047.355,1247032.678,LE380,1965-07-20
HO2564,Stein,,2684041.663,1247017.831,LE380,1965-07-20
HO2565,Stein,,2684061.661,1247080.826,LE380,1965-07-20
HO2567,Stein,,2684068.862,1247044.631,LE380,1965-07-20
HO2568,Stein,,2684050.152,1247078.654,LE380,1965-07-20
HO2569,Stein,,2684040.331,1247065.691,LE380,1965-07-20
HO2571,Stein,,2684105.634,1247083.324,LE380,1965-07-20
HO2572,Stein,,2684115.554,1247061.915,LE380,1965-07-20
HO2573,Stein,,2684098.435,1247048.034,LE380,1965-07-20
HO2574,Stein,,2684089.534,1247066.078,LE380,1965-07-20
HO2575,Stein,,2684138.806,1247070.849,LE380,1965-07-20
HO2576,Stein,,2684108.408,1247110.853,LE380,1965-07-20
HO2577,Stein,,2684125.962,1247089.619,LE380,1965-07-20
HO2585,Stein,,2684342.752,1247031.040,LE380,1965-07-20
HO2586,Stein,,2684376.634,1246990.224,LE380,1965-07-20
HO2589,Stein,,2684253.216,1247023.556,LE380,1965-07-20
HO2590,Stein,,2684282.572,1246987.664,LE380,1965-07-20
HO2591,Stein,,2684312.723,1246950.823,LE380,1965-07-20
HO2592,Stein,,2684300.191,1246933.978,LE380,1965-07-20
HO2593,Stein,,2684314.519,1246915.038,LE380,1965-07-20
HO2594,Stein,,2684305.406,1246901.637,LE380,1965-07-20
HO2595,Stein,,2684217.469,1247039.184,LE380,1965-07-20
HO2596,Stein,,2684208.867,1247047.858,LE380,1965-07-20
HO2597,Stein,,2684239.648,1247012.613,LE380,1965-07-20
HO2598,Stein,,2684260.006,1246987.903,LE380,1965-07-20
HO2599,Stein,,2684282.405,1246960.244,LE380,1965-07-20
HO2600,Stein,,2684315.236,1247010.429,LE380,1965-07-20
HO2601,Stein,,2684284.077,1247048.434,LE380,1965-07-20
HO2602,Stein,,2684302.607,1247061.598,LE380,1965-07-20
HO2603,Stein,,2684345.790,1246973.097,LE380,1965-07-20
HO2604,Stein,,2684342.834,1246945.760,LE380,1965-07-20
HO2605,Stein,,2684354.056,1246935.651,LE380,1965-07-20
HO2606,Stein,,2684403.076,1247011.350,LE380,1965-07-20
HO2607,Stein,,2684413.543,1247029.692,LE380,1965-07-20
HO2609,Stein,,2684420.770,1246997.273,LE380,1965-07-20
HO2611,Stein,,2684380.866,1247076.792,LE380,1965-07-20
HO2612,Stein,,2684367.878,1247053.644,LE380,1965-07-20
HO2616,Stein,,2684363.886,1247100.544,LE380,1965-07-20
HO2620,Stein,,2684173.653,1247097.811,LE380,1965-07-20
HO2626,Stein,,2684153.326,1247117.424,LE380,1965-07-20
HO2630,Stein,,2685075.743,1247340.411,LE380,1965-07-20
HO2644,Stein,,2684148.704,1247493.394,LE380,1965-07-20
HO2645,Stein,,2684133.385,1247181.839,LE380,1965-07-20
HO2647,Stein,,2684229.430,1247241.446,LE380,1965-07-20
HO2649,Stein,,2684244.984,1247211.065,LE380,1965-07-20
HO2650,Stein,,2684264.674,1247173.063,LE380,1965-07-20
HO2651,Stein,,2684289.755,1247124.557,LE380,1965-07-20
HO2657,Stein,,2684314.434,1247167.847,LE380,1965-07-20
HO2658,Stein,,2684312.422,1247156.950,LE380,1965-07-20
HO2659,Stein,,2684300.800,1247142.017,LE380,1965-07-20
HO2660,Stein,,2684300.063,1247148.159,LE380,1965-07-20
HO2661,Stein,,2684284.349,1247166.418,LE380,1965-07-20
HO2662,Stein,,2684290.552,1247166.911,LE380,1965-07-20
HO2663,Stein,,2684291.350,1247214.667,LE380,1965-07-20
HO2664,Stein,,2684267.491,1247234.171,LE380,1965-07-20
HO2665,Stein,,2684195.917,1247184.196,LE380,1965-07-20
HO2666,Stein,,2684210.834,1247155.433,LE380,1965-07-20
HO2667,Stein,,2684225.708,1247196.208,LE380,1965-07-20
HO2668,Stein,,2684238.447,1247171.839,LE380,1965-07-20
HO2669,Stein,,2684255.951,1247145.746,LE380,1965-07-20
HO2670,Stein,,2684271.644,1247130.299,LE380,1965-07-20
HO2671,Stein,,2684258.675,1247134.162,LE380,1965-07-20
HO2672,Stein,,2685114.463,1247380.809,LE380,1965-07-20
HO2673,Stein,,2684198.681,1247149.838,LE380,1965-07-20
HO2674,Bolzen,,2684177.793,1247152.518,LE380,1965-07-20
HO2675,Stein,,2684151.764,1247169.050,LE380,1965-07-20
HO2685,Stein,,2684048.632,1247349.387,LE380,1965-07-20
HO2686,Stein,,2684060.583,1247302.310,LE380,1965-07-20
HO2688,Bolzen,,2684021.551,1247236.996,LE380,1965-07-20
HO2694,Stein,,2684130.022,1247217.087,LE380,1965-07-20
HO2697,Stein,,2684151.618,1247236.459,LE380,1965-07-20
HO2698,Stein,,2684189.070,1247248.677,LE380,1965-07-20
